1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
3.0,1.0,0.0
3.0,1.0,0.0
3.0,1.0,0.0
4.0,2.0,0.0
4.0,2.0,0.0
3.0,3.0,0.0
3.0,3.0,0.0
4.0,3.0,0.0
5.0,3.0,0.0
4.0,4.0,0.0
4.0,5.0,0.0
4.0,5.0,0.0
4.0,7.0,0.0
4.0,8.0,0.0
5.0,8.0,0.0
5.0,8.0,0.0
6.0,9.0,0.0
6.0,10.0,0.0
5.0,10.0,1.0
4.0,11.0,1.0
2.0,13.0,1.0
2.0,13.0,0.0
2.0,13.0,0.0
3.0,14.0,0.0
5.0,14.0,0.0
5.0,14.0,0.0
5.0,13.0,1.0
5.0,12.0,1.0
4.0,13.0,1.0
4.0,13.0,1.0
4.0,13.0,1.0
6.0,13.0,1.0
8.0,13.0,1.0
7.0,13.0,2.0
8.0,12.0,2.0
8.0,12.0,3.0
8.0,13.0,3.0
8.0,14.0,3.0
8.0,13.0,4.0
7.0,14.0,4.0
7.0,14.0,3.0
9.0,14.0,3.0
11.0,15.0,3.0
11.0,16.0,3.0
12.0,16.0,3.0
10.0,18.0,4.0
11.0,18.0,4.0
11.0,17.0,5.0
12.0,18.0,5.0
13.0,18.0,5.0
11.0,19.0,5.0
9.0,20.0,5.0
7.0,22.0,5.0
7.0,23.0,5.0
6.0,24.0,5.0
6.0,24.0,5.0
6.0,22.0,5.0
8.0,22.0,5.0
9.0,21.0,6.0
9.0,21.0,6.0
10.0,22.0,4.0
10.0,22.0,4.0
10.0,23.0,4.0
10.0,22.0,5.0
11.0,23.0,5.0
11.0,22.0,6.0
12.0,22.0,5.0
11.0,24.0,5.0
10.0,26.0,5.0
9.0,26.0,5.0
8.0,27.0,5.0
8.0,27.0,5.0
8.0,28.0,5.0
9.0,28.0,5.0
8.0,28.0,6.0
7.0,30.0,6.0
9.0,29.0,6.0
11.0,29.0,6.0
14.0,30.0,6.0
14.0,30.0,6.0
15.0,31.0,5.0
15.0,32.0,5.0
14.0,32.0,6.0
14.0,31.0,8.0
15.0,32.0,8.0
12.0,36.0,8.0
12.0,36.0,9.0
10.0,39.0,9.0
10.0,40.0,9.0
8.0,40.0,10.0
8.0,41.0,8.0
6.0,42.0,8.0
7.0,42.0,8.0
7.0,41.0,8.0
7.0,41.0,8.0
7.0,39.0,10.0
8.0,39.0,10.0
9.0,40.0,10.0
9.0,40.0,10.0
9.0,40.0,10.0
8.0,40.0,9.0
6.0,41.0,9.0
5.0,40.0,11.0
5.0,41.0,11.0
5.0,40.0,13.0
5.0,40.0,14.0
5.0,39.0,14.0
5.0,39.0,15.0
4.0,40.0,14.0
5.0,40.0,13.0
6.0,39.0,13.0
6.0,39.0,13.0
4.0,39.0,15.0
5.0,39.0,12.0
4.0,40.0,12.0
4.0,39.0,13.0
4.0,38.0,14.0
4.0,36.0,15.0
4.0,37.0,15.0
3.0,35.0,18.0
3.0,35.0,18.0
4.0,34.0,19.0
4.0,35.0,19.0
5.0,34.0,19.0
6.0,34.0,19.0
7.0,34.0,17.0
6.0,35.0,18.0
6.0,35.0,17.0
7.0,35.0,17.0
9.0,35.0,16.0
9.0,35.0,17.0
11.0,35.0,17.0
13.0,35.0,15.0
13.0,36.0,15.0
13.0,36.0,15.0
14.0,37.0,15.0
15.0,37.0,14.0
15.0,37.0,14.0
16.0,36.0,13.0
16.0,37.0,12.0
14.0,42.0,12.0
12.0,43.0,12.0
10.0,45.0,12.0
11.0,46.0,11.0
11.0,47.0,11.0
10.0,48.0,11.0
9.0,49.0,10.0
8.0,50.0,7.0
8.0,49.0,8.0
7.0,49.0,9.0
7.0,49.0,9.0
8.0,49.0,9.0
7.0,50.0,9.0
7.0,49.0,10.0
9.0,49.0,9.0
10.0,48.0,9.0
11.0,49.0,8.0
10.0,48.0,9.0
14.0,47.0,10.0
14.0,48.0,10.0
15.0,48.0,10.0
17.0,48.0,10.0
14.0,52.0,9.0
15.0,51.0,10.0
16.0,51.0,10.0
18.0,51.0,10.0
23.0,49.0,13.0
22.0,51.0,14.0
25.0,50.0,14.0
28.0,49.0,13.0
27.0,51.0,13.0
31.0,52.0,12.0
31.0,54.0,12.0
29.0,58.0,10.0
28.0,63.0,11.0
28.0,65.0,11.0
33.0,62.0,12.0
36.0,65.0,11.0
36.0,66.0,12.0
38.0,66.0,13.0
33.0,72.0,13.0
30.0,77.0,12.0
32.0,78.0,11.0
33.0,79.0,11.0
38.0,80.0,11.0
37.0,84.0,11.0
36.0,88.0,10.0
33.0,93.0,10.0
33.0,95.0,9.0
34.0,94.0,12.0
37.0,93.0,12.0
36.0,95.0,13.0
34.0,100.0,14.0
30.0,102.0,16.0
28.0,106.0,16.0
26.0,109.0,18.0
32.0,104.0,21.0
32.0,105.0,20.0
33.0,106.0,20.0
36.0,107.0,20.0
38.0,103.0,24.0
40.0,105.0,25.0
42.0,108.0,23.0
44.0,109.0,25.0
45.0,108.0,26.0
44.0,111.0,26.0
39.0,115.0,24.0
42.0,117.0,25.0
42.0,121.0,26.0
41.0,121.0,26.0
42.0,123.0,26.0
44.0,125.0,24.0
44.0,126.0,24.0
46.0,125.0,27.0
49.0,128.0,28.0
49.0,131.0,28.0
49.0,135.0,28.0
45.0,138.0,30.0
42.0,140.0,30.0
43.0,139.0,34.0
42.0,143.0,34.0
43.0,144.0,36.0
51.0,140.0,40.0
50.0,143.0,41.0
50.0,144.0,41.0
51.0,144.0,43.0
56.0,143.0,41.0
52.0,148.0,40.0
57.0,147.0,38.0
57.0,150.0,35.0
59.0,149.0,37.0
61.0,152.0,37.0
61.0,155.0,38.0
60.0,156.0,39.0
65.0,157.0,35.0
70.0,160.0,36.0
75.0,163.0,35.0
82.0,170.0,35.0
77.0,178.0,33.0
77.0,184.0,33.0
78.0,188.0,32.0
84.0,188.0,35.0
78.0,194.0,34.0
70.0,204.0,35.0
73.0,206.0,38.0
72.0,210.0,38.0
75.0,214.0,40.0
80.0,216.0,40.0
80.0,221.0,40.0
73.0,232.0,41.0
71.0,232.0,43.0
74.0,236.0,44.0
69.0,245.0,43.0
72.0,246.0,45.0
77.0,249.0,47.0
78.0,247.0,50.0
75.0,251.0,51.0
76.0,255.0,51.0
74.0,259.0,53.0
78.0,258.0,50.0
78.0,265.0,47.0
78.0,264.0,49.0
80.0,269.0,49.0
78.0,276.0,49.0
83.0,278.0,50.0
88.0,278.0,53.0
92.0,278.0,57.0
89.0,287.0,53.0
90.0,292.0,54.0
95.0,291.0,55.0
86.0,300.0,54.0
86.0,303.0,59.0
91.0,302.0,64.0
93.0,304.0,66.0
84.0,314.0,65.0
88.0,319.0,65.0
85.0,322.0,65.0
89.0,319.0,70.0
83.0,321.0,67.0
88.0,322.0,69.0
85.0,329.0,74.0
92.0,330.0,77.0
98.0,327.0,81.0
97.0,327.0,85.0
102.0,328.0,87.0
99.0,335.0,88.0
107.0,334.0,95.0
113.0,336.0,92.0
113.0,340.0,90.0
107.0,349.0,85.0
111.0,347.0,88.0
111.0,346.0,85.0
111.0,346.0,86.0
116.0,350.0,83.0
119.0,355.0,83.0
121.0,359.0,82.0
124.0,362.0,81.0
130.0,364.0,78.0
133.0,363.0,80.0
135.0,369.0,81.0
131.0,377.0,80.0
131.0,374.0,84.0
135.0,377.0,82.0
138.0,384.0,83.0
135.0,388.0,83.0
136.0,396.0,82.0
135.0,400.0,81.0
133.0,406.0,82.0
134.0,410.0,84.0
139.0,413.0,85.0
128.0,424.0,89.0
133.0,424.0,93.0
129.0,434.0,93.0
133.0,437.0,89.0
133.0,449.0,92.0
135.0,453.0,93.0
138.0,453.0,93.0
148.0,456.0,95.0
154.0,455.0,99.0
156.0,462.0,99.0
153.0,469.0,99.0
153.0,472.0,104.0
156.0,481.0,99.0
155.0,489.0,98.0
150.0,499.0,100.0
148.0,508.0,98.0
146.0,515.0,98.0
143.0,510.0,105.0
145.0,512.0,104.0
151.0,514.0,107.0
152.0,519.0,107.0
154.0,517.0,110.0
155.0,517.0,112.0
156.0,517.0,112.0
161.0,511.0,116.0
159.0,517.0,116.0
150.0,531.0,107.0
144.0,534.0,116.0
147.0,538.0,120.0
146.0,542.0,122.0
137.0,549.0,122.0
139.0,548.0,121.0
136.0,552.0,123.0
142.0,551.0,125.0
131.0,558.0,129.0
128.0,563.0,129.0
125.0,568.0,129.0
125.0,573.0,127.0
133.0,573.0,127.0
127.0,577.0,133.0
121.0,591.0,128.0
118.0,588.0,137.0
120.0,590.0,141.0
120.0,591.0,144.0
123.0,593.0,140.0
128.0,592.0,137.0
126.0,598.0,135.0
120.0,599.0,140.0
116.0,602.0,138.0
109.0,598.0,144.0
107.0,594.0,145.0
97.0,600.0,151.0
101.0,599.0,151.0
106.0,592.0,153.0
105.0,591.0,156.0
101.0,594.0,161.0
98.0,591.0,167.0
100.0,595.0,163.0
94.0,588.0,166.0
94.0,581.0,169.0
93.0,580.0,173.0
86.0,577.0,170.0
81.0,573.0,167.0
76.0,572.0,169.0
77.0,571.0,169.0
77.0,567.0,159.0
79.0,563.0,163.0
86.0,559.0,164.0
84.0,558.0,165.0
77.0,564.0,166.0
76.0,566.0,166.0
77.0,559.0,171.0
82.0,563.0,168.0
85.0,557.0,168.0
90.0,557.0,168.0
87.0,552.0,176.0
92.0,553.0,177.0
96.0,553.0,179.0
98.0,555.0,178.0
94.0,555.0,182.0
91.0,555.0,182.0
93.0,549.0,183.0
87.0,557.0,182.0
90.0,548.0,182.0
90.0,552.0,181.0
91.0,551.0,181.0
90.0,554.0,175.0
91.0,552.0,172.0
91.0,553.0,173.0
89.0,562.0,166.0
88.0,564.0,165.0
85.0,563.0,164.0
88.0,560.0,170.0
78.0,562.0,170.0
76.0,556.0,170.0
77.0,552.0,169.0
79.0,552.0,168.0
82.0,548.0,168.0
74.0,553.0,165.0
76.0,544.0,168.0
76.0,545.0,164.0
74.0,547.0,161.0
74.0,541.0,161.0
67.0,541.0,161.0
67.0,539.0,157.0
66.0,538.0,157.0
69.0,537.0,153.0
65.0,534.0,156.0
58.0,534.0,158.0
57.0,532.0,150.0
56.0,531.0,150.0
60.0,529.0,148.0
61.0,526.0,148.0
59.0,526.0,146.0
51.0,530.0,144.0
53.0,527.0,143.0
49.0,524.0,136.0
51.0,518.0,136.0
48.0,519.0,132.0
48.0,508.0,134.0
47.0,508.0,130.0
44.0,502.0,135.0
44.0,503.0,134.0
46.0,498.0,138.0
46.0,500.0,139.0
43.0,488.0,146.0
43.0,484.0,146.0
42.0,481.0,142.0
44.0,473.0,145.0
46.0,466.0,149.0
45.0,464.0,149.0
40.0,462.0,141.0
43.0,461.0,139.0
45.0,456.0,145.0
44.0,455.0,145.0
44.0,450.0,147.0
49.0,447.0,145.0
49.0,445.0,147.0
41.0,446.0,150.0
44.0,440.0,152.0
46.0,433.0,154.0
46.0,434.0,151.0
42.0,430.0,151.0
49.0,428.0,148.0
50.0,427.0,148.0
55.0,420.0,149.0
54.0,421.0,148.0
57.0,421.0,147.0
60.0,418.0,152.0
64.0,418.0,150.0
62.0,418.0,145.0
62.0,423.0,138.0
69.0,413.0,143.0
68.0,416.0,140.0
68.0,419.0,137.0
68.0,418.0,140.0
63.0,421.0,141.0
60.0,418.0,140.0
60.0,417.0,140.0
62.0,416.0,141.0
68.0,415.0,139.0
59.0,422.0,137.0
61.0,422.0,135.0
61.0,416.0,139.0
61.0,412.0,143.0
65.0,408.0,138.0
61.0,412.0,132.0
61.0,409.0,134.0
64.0,408.0,130.0
64.0,410.0,126.0
65.0,415.0,120.0
68.0,414.0,117.0
70.0,411.0,116.0
69.0,412.0,115.0
63.0,412.0,119.0
65.0,410.0,122.0
60.0,412.0,121.0
55.0,416.0,123.0
51.0,421.0,117.0
52.0,424.0,114.0
46.0,429.0,112.0
48.0,427.0,114.0
50.0,423.0,120.0
51.0,417.0,120.0
47.0,412.0,124.0
52.0,408.0,116.0
46.0,408.0,116.0
45.0,408.0,113.0
45.0,406.0,109.0
44.0,403.0,108.0
41.0,406.0,104.0
46.0,402.0,106.0
46.0,400.0,103.0
42.0,397.0,105.0
46.0,394.0,106.0
45.0,392.0,106.0
41.0,390.0,103.0
43.0,392.0,96.0
44.0,392.0,93.0
47.0,388.0,96.0
46.0,388.0,96.0
47.0,391.0,95.0
47.0,389.0,93.0
52.0,388.0,92.0
44.0,391.0,93.0
48.0,389.0,90.0
52.0,385.0,93.0
51.0,382.0,92.0
52.0,380.0,92.0
48.0,380.0,91.0
45.0,381.0,93.0
43.0,382.0,95.0
41.0,380.0,96.0
39.0,378.0,92.0
41.0,375.0,89.0
41.0,376.0,87.0
41.0,370.0,92.0
38.0,372.0,89.0
40.0,369.0,88.0
39.0,367.0,90.0
38.0,366.0,88.0
42.0,363.0,86.0
38.0,364.0,86.0
38.0,364.0,87.0
40.0,361.0,88.0
39.0,356.0,94.0
41.0,355.0,91.0
41.0,355.0,94.0
41.0,356.0,94.0
47.0,355.0,90.0
46.0,356.0,93.0
42.0,357.0,93.0
39.0,352.0,98.0
40.0,349.0,99.0
41.0,348.0,100.0
48.0,343.0,98.0
44.0,348.0,94.0
47.0,342.0,97.0
44.0,341.0,98.0
49.0,336.0,104.0
53.0,335.0,102.0
48.0,338.0,104.0
51.0,336.0,109.0
46.0,338.0,106.0
47.0,330.0,110.0
43.0,332.0,107.0
47.0,328.0,108.0
49.0,325.0,110.0
48.0,324.0,109.0
46.0,323.0,108.0
43.0,324.0,110.0
43.0,323.0,109.0
40.0,320.0,112.0
37.0,319.0,111.0
37.0,315.0,110.0
40.0,315.0,111.0
37.0,319.0,111.0
37.0,320.0,106.0
34.0,320.0,105.0
33.0,319.0,105.0
32.0,317.0,100.0
33.0,316.0,96.0
30.0,317.0,94.0
32.0,313.0,95.0
31.0,312.0,99.0
26.0,314.0,95.0
28.0,310.0,93.0
27.0,313.0,89.0
28.0,310.0,90.0
29.0,312.0,85.0
30.0,306.0,88.0
29.0,309.0,87.0
30.0,305.0,89.0
28.0,308.0,85.0
33.0,308.0,83.0
